COD_DANE_A,VERSION,AREA,Casa_indigena,Total_Viviendas,Casa,Apartamento,Tipo_Cuarto,Electrica_SI,Electrica_NO,Acueducto_SI,Acueducto_NO,Alcantarillado_SI,Alcantarillado_NO,GasNatural_SI,GasNatural_SI,Total_Personas,HOMBRE,MUJER,Preescolar,Primaria,Secundaria,Especializacion,Ninguno,Ninguno,No_responde
7300110000000000730103,2018,7396.282020,0,19,19,0,0,37,0,18,1,18,1,18,1,65,34,31,0,0,11,0,1,1,52
7300110000000000730104,2018,239.972100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300110000000000730107,2018,188.741658,0,5,4,0,1,10,0,5,0,5,0,5,0,10,6,4,0,0,0,0,0,0,10
7300110000000000730108,2018,311.879364,0,7,7,0,0,14,0,7,0,7,0,7,0,27,11,16,13,0,0,0,0,0,27
7300110000000000730113,2018,1548.083876,0,17,16,1,0,24,0,12,0,12,0,12,0,38,15,23,15,0,0,0,2,1,35
7300110000000000730118,2018,351.696510,0,10,9,1,0,18,0,9,0,9,0,9,0,28,14,14,0,0,8,0,0,1,19
7300110000000000730119,2018,566.062030,0,17,17,0,0,32,0,16,0,16,0,16,0,45,21,24,0,0,8,0,1,0,36
7300110000000000730123,2018,20372.231490,0,49,46,2,1,84,0,42,0,42,0,41,1,125,51,74,41,0,19,0,7,0,99
7300110000000000730125,2018,8790.058641,0,51,47,4,0,94,0,47,0,47,0,46,1,170,81,89,50,73,27,0,7,0,63
7300110000000000730126,2018,7908.092110,0,118,69,49,0,186,0,92,1,93,0,91,0,258,124,134,54,0,66,0,7,0,185
7300110000000000730127,2018,232.616678,0,4,4,0,0,8,0,4,0,4,0,4,0,19,11,8,0,0,0,0,0,0,19
7300110000000000730128,2018,881.537724,0,15,14,1,0,24,0,12,0,12,0,12,0,42,19,23,0,0,0,0,0,0,42
7300110000000000730129,2018,2870.010579,0,35,28,7,0,54,0,27,0,27,0,27,0,75,31,44,25,0,11,0,1,1,62
7300110000000000730130,2018,9049.266973,0,48,41,6,1,86,0,43,0,41,2,36,7,125,64,61,47,0,12,0,3,0,110
7300110000000000730131,2018,166.461567,0,4,4,0,0,8,0,4,0,4,0,4,0,9,5,4,0,0,0,0,0,0,9
7300110000000000730212,2018,6644.231232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300110000000000730229,2018,30444.564278,0,62,61,1,0,100,0,50,0,50,0,50,0,156,73,83,70,0,17,0,1,0,138
7300110000000000730233,2018,10406.296349,0,68,58,10,0,124,0,62,0,62,0,51,10,214,108,106,57,0,18,0,7,2,187
7300110000000000730234,2018,730.330834,0,23,22,1,0,42,0,21,0,21,0,21,0,54,24,30,21,0,0,0,2,0,52
7300110000000000730235,2018,913.706323,0,22,21,1,0,34,0,17,0,17,0,17,0,68,29,39,22,0,0,0,1,0,67
7300110000000000730236,2018,866.990182,0,25,25,0,0,46,0,23,0,23,0,23,0,83,41,42,30,0,8,0,2,0,73
7300110000000000730237,2018,869.334937,0,24,24,0,0,40,0,20,0,20,0,20,0,65,31,34,23,0,0,0,3,0,62
7300110000000000730239,2018,3752.414048,0,63,63,0,0,122,0,61,0,56,5,59,1,184,89,95,69,0,24,0,7,3,150
7300110000000000730240,2018,3668.750761,0,43,28,13,2,80,0,38,2,40,0,40,0,126,61,65,44,0,0,0,10,3,113
